"group1","variable","variable_level","context","stat_name","stat"
"Placebo","AVAL","PHOS","descriptive","N",732
"Placebo","AVAL","PHOS","descriptive","mean",1.1535293715847
"Placebo","AVAL","PHOS","descriptive","sd",0.155194401965792
"Placebo","AVAL","PHOS","descriptive","median",1.16244
"Placebo","AVAL","PHOS","descriptive","min",0.54893
"Placebo","AVAL","PHOS","descriptive","max",1.71137
"Placebo","AVAL","PLAT","descriptive","N",722
"Placebo","AVAL","PLAT","descriptive","mean",245.747922437673
"Placebo","AVAL","PLAT","descriptive","sd",58.9154183668126
"Placebo","AVAL","PLAT","descriptive","median",242
"Placebo","AVAL","PLAT","descriptive","min",130
"Placebo","AVAL","PLAT","descriptive","max",515
"Placebo","AVAL","POLYCHR","descriptive","N",12
"Placebo","AVAL","POLYCHR","descriptive","mean",1
"Placebo","AVAL","POLYCHR","descriptive","sd",0
"Placebo","AVAL","POLYCHR","descriptive","median",1
"Placebo","AVAL","POLYCHR","descriptive","min",1
"Placebo","AVAL","POLYCHR","descriptive","max",1
"Placebo","AVAL","PROT","descriptive","N",733
"Placebo","AVAL","PROT","descriptive","mean",69.956343792633
"Placebo","AVAL","PROT","descriptive","sd",4.53411521926118
"Placebo","AVAL","PROT","descriptive","median",70
"Placebo","AVAL","PROT","descriptive","min",59
"Placebo","AVAL","PROT","descriptive","max",88
"Placebo","AVAL","RBC","descriptive","N",726
"Placebo","AVAL","RBC","descriptive","mean",4.44201101928375
"Placebo","AVAL","RBC","descriptive","sd",0.417725638241089
"Placebo","AVAL","RBC","descriptive","median",4.4
"Placebo","AVAL","RBC","descriptive","min",3.1
"Placebo","AVAL","RBC","descriptive","max",5.5
"Placebo","AVAL","SODIUM","descriptive","N",731
"Placebo","AVAL","SODIUM","descriptive","mean",140.808481532148
"Placebo","AVAL","SODIUM","descriptive","sd",2.63776249476105
"Placebo","AVAL","SODIUM","descriptive","median",141
"Placebo","AVAL","SODIUM","descriptive","min",129
"Placebo","AVAL","SODIUM","descriptive","max",149
"Placebo","AVAL","SPGRAV","descriptive","N",341
"Placebo","AVAL","SPGRAV","descriptive","mean",1.01917008797654
"Placebo","AVAL","SPGRAV","descriptive","sd",0.00669989791348055
"Placebo","AVAL","SPGRAV","descriptive","median",1.02
"Placebo","AVAL","SPGRAV","descriptive","min",1.003
"Placebo","AVAL","SPGRAV","descriptive","max",1.044
"Placebo","AVAL","URATE","descriptive","N",733
"Placebo","AVAL","URATE","descriptive","mean",288.051983628922
"Placebo","AVAL","URATE","descriptive","sd",70.0974465122711
"Placebo","AVAL","URATE","descriptive","median",285.504
"Placebo","AVAL","URATE","descriptive","min",130.856
"Placebo","AVAL","URATE","descriptive","max",481.788
"Placebo","AVAL","WBC","descriptive","N",726
"Placebo","AVAL","WBC","descriptive","mean",6.50362258953168
"Placebo","AVAL","WBC","descriptive","sd",1.59846071326374
"Placebo","AVAL","WBC","descriptive","median",6.375
"Placebo","AVAL","WBC","descriptive","min",3.08
"Placebo","AVAL","WBC","descriptive","max",14.01
"Placebo","CHG","ALB","descriptive","N",641
"Placebo","CHG","ALB","descriptive","mean",-0.37597503900156
"Placebo","CHG","ALB","descriptive","sd",2.58008902935073
"Placebo","CHG","ALB","descriptive","median",0
"Placebo","CHG","ALB","descriptive","min",-10
"Placebo","CHG","ALB","descriptive","max",8
"Placebo","CHG","ALP","descriptive","N",646
"Placebo","CHG","ALP","descriptive","mean",2.17647058823529
"Placebo","CHG","ALP","descriptive","sd",31.4048799435394
"Placebo","CHG","ALP","descriptive","median",0
"Placebo","CHG","ALP","descriptive","min",-44
"Placebo","CHG","ALP","descriptive","max",539
"Placebo","CHG","ALT","descriptive","N",641
"Placebo","CHG","ALT","descriptive","mean",-0.50390015600624
"Placebo","CHG","ALT","descriptive","sd",7.99435740944922
"Placebo","CHG","ALT","descriptive","median",-1
"Placebo","CHG","ALT","descriptive","min",-34
"Placebo","CHG","ALT","descriptive","max",111
"Placebo","CHG","AST","descriptive","N",641
"Placebo","CHG","AST","descriptive","mean",-0.513260530421217
"Placebo","CHG","AST","descriptive","sd",8.64762768096432
"Placebo","CHG","AST","descriptive","median",-1
"Placebo","CHG","AST","descriptive","min",-22
"Placebo","CHG","AST","descriptive","max",140
"Placebo","CHG","BASO","descriptive","N",640
"Placebo","CHG","BASO","descriptive","mean",-0.009171875
"Placebo","CHG","BASO","descriptive","sd",0.0311003498148686
"Placebo","CHG","BASO","descriptive","median",-0.01
"Placebo","CHG","BASO","descriptive","min",-0.15
"Placebo","CHG","BASO","descriptive","max",0.16
"Placebo","CHG","BILI","descriptive","N",641
"Placebo","CHG","BILI","descriptive","mean",0.322792511700468
"Placebo","CHG","BILI","descriptive","sd",5.47974259509001
"Placebo","CHG","BILI","descriptive","median",0
"Placebo","CHG","BILI","descriptive","min",-15.39
"Placebo","CHG","BILI","descriptive","max",90.63
"Placebo","CHG","BUN","descriptive","N",647
"Placebo","CHG","BUN","descriptive","mean",0.186500772797527
"Placebo","CHG","BUN","descriptive","sd",1.18731509934105
"Placebo","CHG","BUN","descriptive","median",0.356999999999999
"Placebo","CHG","BUN","descriptive","min",-3.57
"Placebo","CHG","BUN","descriptive","max",4.641
"Placebo","CHG","CA","descriptive","N",647
"Placebo","CHG","CA","descriptive","mean",-0.0220963678516229
"Placebo","CHG","CA","descriptive","sd",0.0927513210287409
"Placebo","CHG","CA","descriptive","median",-0.02495
"Placebo","CHG","CA","descriptive","min",-0.2495
"Placebo","CHG","CA","descriptive","max",0.27445
"Placebo","CHG","CHOL","descriptive","N",647
"Placebo","CHG","CHOL","descriptive","mean",-0.225305749613601
"Placebo","CHG","CHOL","descriptive","sd",0.570490438368862
"Placebo","CHG","CHOL","descriptive","median",-0.18102
"Placebo","CHG","CHOL","descriptive","min",-2.4567
"Placebo","CHG","CHOL","descriptive","max",1.65504
"Placebo","CHG","CK","descriptive","N",641
"Placebo","CHG","CK","descriptive","mean",8.86115444617785
"Placebo","CHG","CK","descriptive","sd",84.3108890018969
"Placebo","CHG","CK","descriptive","median",1
"Placebo","CHG","CK","descriptive","min",-164
"Placebo","CHG","CK","descriptive","max",1414
"Placebo","CHG","CL","descriptive","N",645
"Placebo","CHG","CL","descriptive","mean",0.282170542635659
"Placebo","CHG","CL","descriptive","sd",3.8743151992056
"Placebo","CHG","CL","descriptive","median",0
"Placebo","CHG","CL","descriptive","min",-10
"Placebo","CHG","CL","descriptive","max",14
"Placebo","CHG","CREAT","descriptive","N",647
"Placebo","CHG","CREAT","descriptive","mean",1.21601236476043
"Placebo","CHG","CREAT","descriptive","sd",10.5881241166433
"Placebo","CHG","CREAT","descriptive","median",0
"Placebo","CHG","CREAT","descriptive","min",-53.04
"Placebo","CHG","CREAT","descriptive","max",53.04
"Placebo","CHG","EOS","descriptive","N",640
"Placebo","CHG","EOS","descriptive","mean",-0.030515625
"Placebo","CHG","EOS","descriptive","sd",0.0994627968427909
"Placebo","CHG","EOS","descriptive","median",-0.02
"Placebo","CHG","EOS","descriptive","min",-0.44
"Placebo","CHG","EOS","descriptive","max",0.43
"Placebo","CHG","GGT","descriptive","N",647
"Placebo","CHG","GGT","descriptive","mean",-0.0834621329211746
"Placebo","CHG","GGT","descriptive","sd",6.15480041762846
"Placebo","CHG","GGT","descriptive","median",0
"Placebo","CHG","GGT","descriptive","min",-34
"Placebo","CHG","GGT","descriptive","max",67
"Placebo","CHG","GLUC","descriptive","N",641
"Placebo","CHG","GLUC","descriptive","mean",0.12522224648986
"Placebo","CHG","GLUC","descriptive","sd",1.46927607807317
"Placebo","CHG","GLUC","descriptive","median",0.0555099999999999
"Placebo","CHG","GLUC","descriptive","min",-9.21466
"Placebo","CHG","GLUC","descriptive","max",7.16079
"Placebo","CHG","HCT","descriptive","N",634
"Placebo","CHG","HCT","descriptive","mean",-0.000488958990536277
"Placebo","CHG","HCT","descriptive","sd",0.0282492970655303
"Placebo","CHG","HCT","descriptive","median",0
"Placebo","CHG","HCT","descriptive","min",-0.08
"Placebo","CHG","HCT","descriptive","max",0.08
"Placebo","CHG","HGB","descriptive","N",640
"Placebo","CHG","HGB","descriptive","mean",-0.1689195625
"Placebo","CHG","HGB","descriptive","sd",0.449714289763329
"Placebo","CHG","HGB","descriptive","median",-0.18618
"Placebo","CHG","HGB","descriptive","min",-1.79974
"Placebo","CHG","HGB","descriptive","max",1.42738
"Placebo","CHG","K","descriptive","N",644
"Placebo","CHG","K","descriptive","mean",0.014751552795031
"Placebo","CHG","K","descriptive","sd",0.418339047552055
"Placebo","CHG","K","descriptive","median",0
"Placebo","CHG","K","descriptive","min",-1.6
"Placebo","CHG","K","descriptive","max",1.3
"Placebo","CHG","LYM","descriptive","N",640
"Placebo","CHG","LYM","descriptive","mean",-0.03853125
"Placebo","CHG","LYM","descriptive","sd",0.421063597349046
"Placebo","CHG","LYM","descriptive","median",-0.02
"Placebo","CHG","LYM","descriptive","min",-1.55
"Placebo","CHG","LYM","descriptive","max",1.5
"Placebo","CHG","MCH","descriptive","N",640
"Placebo","CHG","MCH","descriptive","mean",-0.00281209375
"Placebo","CHG","MCH","descriptive","sd",0.05921144019323
"Placebo","CHG","MCH","descriptive","median",0
"Placebo","CHG","MCH","descriptive","min",-0.18618
"Placebo","CHG","MCH","descriptive","max",0.24824
"Placebo","CHG","MCHC","descriptive","N",634
"Placebo","CHG","MCHC","descriptive","mean",-0.369031861198738
"Placebo","CHG","MCHC","descriptive","sd",0.94148439728233
"Placebo","CHG","MCHC","descriptive","median",0
"Placebo","CHG","MCHC","descriptive","min",-3.7236
"Placebo","CHG","MCHC","descriptive","max",2.4824
"Placebo","CHG","MCV","descriptive","N",634
"Placebo","CHG","MCV","descriptive","mean",1.78706624605678
"Placebo","CHG","MCV","descriptive","sd",3.69967633254434
